	GameID	LeagueIndex	Age	HoursPerWeek	TotalHours	APM	SelectByHotkeys	AssignToHotkeys	UniqueHotkeys	MinimapAttacks	MinimapRightClicks	NumberOfPACs	GapBetweenPACs	ActionLatency	ActionsInPAC	TotalMapExplored	WorkersMade	UniqueUnitsMade	ComplexUnitsMade	ComplexAbilityUsed	MaxTimeStamp
2984	8908	5	21.0	6.0	750.0	121.6212	0.010101347	0.000433391	0.000166689	0.0	0.001166822	0.002600347	52.0519	78.0513	4.9231	0.000633418	0.00050007	0.000100013	0.0	0.0	29996
2985	6378	4	24.0	4.0	220.0	110.1738	0.00403064	0.000492431	2.74e-05	0.000145906	0.000264454	0.003684115	52.5955	59.0891	5.1955	0.000264454	0.0015594	0.000109429	0.000227977	0.00031005	109660
2989	3655	2	24.0	20.0	1148.0	80.0532	0.0009213	0.000204733	2.05e-05	0.000235443	4.09e-05	0.002927688	61.1228	76.2517	4.9231	0.00027639	0.0010851	6.14e-05	6.14e-05	2.05e-05	97688
2993	449	3	21.0	2.0	50.0	37.2018	0.000396646	0.000113327	0.0	1.42e-05	0.000155825	0.001572416	61.7455	139.2072	4.2072	0.000254986	0.00045331	8.5e-05	0.0	0.0	70592
2995	7500	5	21.0	10.0	2000.0	159.3642	0.00605503	0.000756879	5.94e-05	5.94e-05	0.000823662	0.004615476	28.5411	45.3698	5.3441	0.000222611	0.00082366	7.42e-05	0.000111306	0.00051201	134764
2997	1333	6	19.0	28.0	800.0	161.4678	0.007944658	0.00020267	5.4e-05	1.35e-05	0.000391828	0.004337135	21.2125	47.8754	5.3364	0.000229692	0.0009593	6.76e-05	0.0	0.0	74012
2998	1344	5	29.0	6.0	1000.0	99.1416	0.001588592	0.000270923	4.93e-05	0.000197035	0.000394069	0.00293089	73.9072	70.2017	5.6513	0.000258608	0.0028939	8.62e-05	0.0	0.0	81204
2999	692	2	18.0	8.0	400.0	87.5064	0.001912549	0.000386019	0.000140371	0.0	0.000105278	0.0023863	34.4296	85.0588	6.2647	0.000263195	0.0018599	0.000105278	0.000105278	0.0	56992
3001	240	6	20.0	16.0	900.0	127.6602	0.002737658	0.000577128	7.4e-05	0.000517935	0.000384752	0.003344383	22.6667	64.6372	6.4779	0.000310761	0.0026637	8.88e-05	0.0	0.0	67576
3002	8007	5	21.0	10.0	700.0	105.8532	0.00107541	0.000197524	1.65e-05	0.000104249	0.000131683	0.003966948	48.9861	51.3693	4.4094	0.000203011	0.00072974	5.49e-05	0.000104249	0.00021398	182256
3003	1863	5	18.0	24.0	730.0	131.9376	0.004698378	0.000422552	3.02e-05	6.04e-05	0.000291762	0.003682241	32.7781	57.3989	5.7596	0.000231398	0.0021329	8.05e-05	0.000221337	0.00014085	99396
3004	2733	6	23.0	36.0	2000.0	124.098	0.005349576	0.000357521	6.62e-05	0.000304555	0.000503178	0.00503178	45.9842	43.8105	3.5105	0.000291314	0.00088718	6.62e-05	0.0	0.0	75520
3008	1416	4	17.0	20.0	1200.0	105.9162	0.003336534	0.000492079	0.0	3.6e-05	7.2e-05	0.002808449	31.0558	67.1966	6.047	0.00025204	0.00085214	7.2e-05	0.0	0.00045607	83320
3010	2913	3	29.0	6.0	1000.0	38.7666	0.000699612	0.000156384	3.29e-05	8.23e-05	0.00011523	0.002205834	103.4157	111.8358	3.0634	0.000123461	0.00067492	5.76e-05	0.0	0.0	121496
3012	6430	4	22.0	20.0	1500.0	64.2816	0.001379457	0.000153273	0.0	1.18e-05	9.43e-05	0.00311262	47.3764	74.2576	3.5985	0.000224014	0.00064846	5.9e-05	0.0	0.0	84816
3013	5644	6	21.0	16.0	600.0	192.6942	0.012679242	0.000481186	9.62e-05	2.41e-05	0.000168415	0.003657011	26.6225	45.2895	6.4013	0.000264652	0.0012992	7.22e-05	0.0	0.0	41564
3014	4349	4	26.0	8.0	150.0	59.1624	0.001059244	0.00045133	1.84e-05	3.68e-05	0.000267114	0.002219807	66.7167	85.527	4.6556	0.000193427	0.00065397	6.45e-05	0.0	0.00010132	108568
3018	8982	4	20.0	12.0	700.0	157.8408	0.004822305	0.000555296	5.85e-05	1.46e-05	0.000379939	0.004091653	23.4409	45.4143	6.0321	0.000379939	0.00086217	0.000102291	0.0	0.0	68432
3022	3389	1	17.0	20.0	100.0	56.5278	0.001264843	0.000283944	5.16e-05	0.000180692	0.000490449	0.002168301	58.8434	94.1429	4.4048	0.000309757	0.00082602	0.000103252	0.0	7.74e-05	38740
3024	2367	5	21.0	2.0	200.0	65.238	0.000648116	0.000201636	5.76e-05	7.2e-05	0.000244844	0.003024542	44.8804	59.0095	3.8381	0.000288052	0.00070573	0.000115221	0.0	0.0	69432
3026	8331	4	18.0	28.0	300.0	98.1684	0.004152036	0.000355889	0.0	0.0	7.12e-05	0.002894562	36.3967	71.377	4.9754	0.000332163	0.0007355	7.12e-05	0.0	0.0	42148
3028	1862	2	20.0	4.0	50.0	94.2618	0.000481232	5.77e-05	9.62e-06	4.81e-05	0.000952839	0.002425409	21.9283	71.746	7.4087	0.000240616	0.00048123	6.74e-05	0.0	0.0	103900
3029	7603	4	21.0	14.0	450.0	177.4398	0.007948887	0.000494931	4.5e-05	0.000164977	0.000524927	0.00449937	21.7391	46.2667	5.7333	0.000314956	0.0014998	9e-05	0.0	0.0	66676
3030	7227	5	26.0	8.0	500.0	79.0356	0.001024824	0.000246717	7.59e-05	0.00010438	0.000237228	0.002505124	35.7414	78.4848	5.6212	0.000246717	0.00074964	5.69e-05	0.0	0.0	105384
3031	8857	6	17.0	24.0	1300.0	207.9174	0.018446137	0.000378253	5.04e-05	0.0	0.000289994	0.005623361	38.9843	36.8072	3.5314	0.000378253	0.00093302	7.57e-05	0.0	0.0	79312
3035	1914	4	21.0	12.0	200.0	127.9884	0.004387016	0.00043421	1.5e-05	4.49e-05	0.000673774	0.003398814	41.2035	59.9824	5.9692	0.000284482	0.00085345	7.49e-05	0.0	0.0	66788
3041	6608	4	22.0	6.0	500.0	126.3222	0.001503006	0.000501002	7.52e-05	0.000200401	0.000325651	0.003481964	30.2319	62.6187	6.295	0.000425852	0.00077655	0.000125251	0.0	0.0	39920
3042	6345	5	18.0	4.0	500.0	145.1982	0.00407217	0.000312101	4.46e-05	0.0	5.94e-05	0.005424605	32.0604	44.1041	4.1219	0.000289808	0.0019246	8.92e-05	0.000193205	0.001018	134572
3043	607	4	22.0	24.0	1000.0	55.077	0.001092645	0.000115015	7.19e-05	0.0	0.000316292	0.002702858	60.9626	81.0426	3.5585	0.000201277	0.00076198	0.000115015	0.000258784	0.0	69556
3044	2209	4	21.0	30.0	400.0	161.3964	0.006345973	0.000430899	0.000235036	0.0	0.0	0.002585396	66.2769	68.2424	9.5455	0.000548417	0.00058759	0.000117518	0.0	0.0	25528
3046	6655	6	24.0	12.0	600.0	221.2356	0.021151921	0.000534772	5.69e-05	0.000500637	0.000409612	0.003606863	29.2658	51.6467	5.6278	0.000284453	0.00093301	7.96e-05	0.0	0.0	87888
3047	2195	5	21.0	16.0	1100.0	93.4458	0.001707632	0.000161351	5.38e-05	1.34e-05	6.72e-05	0.004074114	36.6755	58.0198	3.868	0.000309256	0.00079331	8.07e-05	8.07e-05	9.41e-05	74372
3051	1506	5	17.0	28.0	1000.0	158.7498	0.012107236	0.000522485	7.21e-05	0.0	0.000306284	0.002936725	45.3333	55.5337	6.0123	0.000306284	0.00084679	0.0001081	0.0	0.00016215	55504
3052	6047	5	20.0	2.0	250.0	117.7332	0.004347193	0.00060715	1.21e-05	9.71e-05	8.5e-05	0.003266466	28.1045	54.9145	5.5093	0.000218574	0.00102	8.5e-05	0.0	0.00013357	82352
3053	6446	6	23.0	30.0	730.0	200.2284	0.010887126	0.000679298	0.000110156	0.000128516	0.001175002	0.003873834	16.6476	43.5071	6.8246	0.000385547	0.00091797	9.18e-05	0.0	0.0	54468
3054	1591	6	24.0	14.0	700.0	134.7282	0.004111175	0.000579039	0.00014476	5.79e-05	0.000810654	0.002634627	15.2889	49.6264	8.2088	0.000463231	0.0011002	0.00014476	0.0	0.0	34540
3058	2469	5	26.0	6.0	350.0	163.2738	0.01109036	0.000217458	6.4e-05	1.28e-05	0.000345375	0.003837495	36.8161	52.88	5.02	0.000319791	0.00071633	6.4e-05	0.0	0.0	78176
3068	5135	4	20.0	10.0	300.0	106.8774	0.000280679	7.32e-05	4.88e-05	6.1e-05	0.000268476	0.003539002	23.5848	57.3793	5.6276	0.000305086	0.0012936	7.32e-05	0.0	0.0	81944
3071	987	4	19.0	6.0	200.0	90.2976	0.001369613	0.000292184	7.3e-05	1.83e-05	0.000146092	0.00315924	39.6047	60.5549	4.7977	0.000255661	0.00045654	9.13e-05	0.0	1.83e-05	54760
3077	1551	5	19.0	10.0	400.0	124.7598	0.004386498	0.000303914	5.07e-05	0.000790177	0.000526785	0.004194019	42.0823	59.5845	4.7126	0.000263392	0.0013676	0.000101305	4.05e-05	0.0001317	98712
3078	1016	1	24.0	16.0	60.0	25.6062	0.000211822	0.000121041	1.01e-05	0.0	3.03e-05	0.001482752	74.8219	143.2381	3.3061	0.000161388	0.00039338	7.06e-05	0.0	0.0	99140
3080	7685	1	26.0	12.0	336.0	64.0734	0.000370737	8.24e-05	5.15e-05	0.0	9.27e-05	0.00373826	41.2486	58.5014	3.168	0.00017507	0.00040163	8.24e-05	0.0	0.0	97104
3083	7565	3	29.0	12.0	730.0	122.3328	0.001875806	0.000310716	3.45e-05	1.15e-05	0.000264684	0.003694071	22.675	62.3427	5.838	0.000310716	0.0020714	8.06e-05	4.6e-05	0.0	86896
3085	2489	6	23.0	28.0	900.0	124.1148	0.002786638	0.000446914	3.51e-05	0.000271653	0.000508255	0.003978408	26.1898	48.3789	5.2489	0.000254127	0.00099898	7.89e-05	0.000210312	0.00021908	114116
3087	7575	5	18.0	10.0	800.0	190.323	0.010205139	0.00056983	6.91e-05	0.0	0.000138141	0.003643459	23.4857	44.2085	7.4028	0.000362619	0.0023139	8.63e-05	0.000397154	0.0010706	57912
3088	851	4	22.0	10.0	350.0	130.2162	0.004410764	0.000648329	2.13e-05	1.06e-05	0.000276337	0.003943117	34.7568	50.372	5.4582	0.000276337	0.00087152	8.5e-05	0.000414506	0.00036136	94088
3090	6305	4	22.0	12.0	200.0	91.6206	0.001361809	0.000367472	6.48e-05	5.4e-05	0.00059444	0.003285634	24.9769	65.9342	4.9046	0.0002702	0.00077818	9.73e-05	0.0	0.0001405	92524
3091	6573	5	26.0	6.0	300.0	124.371	0.003119167	0.000409339	4.91e-05	0.000196483	0.000540328	0.004314438	33.6958	52.6224	4.7666	0.000221043	0.0010152	7.37e-05	0.000147362	0.00052395	122148
3094	8018	5	20.0	8.0	250.0	108.4212	0.00410527	0.000143305	4.21e-05	0.000202313	0.000177024	0.004063122	43.1518	59.361	4.1494	0.000354048	0.00059851	5.9e-05	0.0	0.0	118628
3096	1408	3	19.0	42.0	450.0	220.0692	0.013081841	0.000230179	6.39e-05	8.95e-05	6.39e-05	0.004245524	29.3897	42.5422	6.6747	0.00028133	0.0013555	8.95e-05	0.000179028	0.00067775	78200
3099	3044	1	20.0	10.0	20.0	48.1542	0.001958751	0.000489688	1.44e-05	0.000100818	0.000345662	0.002520452	54.8506	101.0971	2.9657	0.000172831	0.00048969	0.000100818	0.0	0.00011522	69432
3101	4982	5	29.0	10.0	500.0	106.0896	0.001695662	0.000459841	9.58e-05	0.00034488	0.000852621	0.003238044	43.8694	59.9527	5.6982	0.0003353	0.00061312	8.62e-05	0.0	0.00016286	104384
3102	1603	1	16.0	12.0	100.0	61.5984	0.000885508	0.000124719	2.49e-05	0.0	0.000224495	0.002357196	49.4468	104.7407	4.4392	0.000199551	0.00061112	6.24e-05	0.0	0.0	80180
3108	8755	1	30.0	12.0	150.0	25.4442	0.000384763	0.000160318	9.62e-05	0.000192382	6.41e-05	0.000993972	113.2	165.1613	4.3548	0.000224445	0.00038476	6.41e-05	0.0	0.0	31188
3109	2856	5	26.0	8.0	500.0	67.332	0.002098093	0.000217984	5.45e-05	0.0	0.000326975	0.002697548	46.9796	78.0606	3.8687	0.000326975	0.00057221	0.000108992	0.0	2.72e-05	36700
3113	833	3	23.0	16.0	300.0	125.7312	0.00267441	0.000573088	7.64e-05	0.0	0.000362956	0.004355467	25.1253	57.0965	4.8816	0.000229235	0.00097425	8.6e-05	0.0	0.0	104696
3114	2527	6	22.0	42.0	1460.0	134.2086	0.003994862	0.000595313	6.27e-05	0.00020366	0.000438651	0.003415215	36.6267	53.7248	6.3716	0.000297656	0.0020523	9.4e-05	0.0	0.0	63832
3115	1917	6	18.0	10.0	700.0	151.977	0.005470724	0.000645196	5.38e-05	0.000806495	0.000295715	0.003373837	37.168	57.7211	6.9761	0.000268832	0.00096779	8.06e-05	0.0	0.00025539	74396
3116	2178	1	16.0	20.0	500.0	55.8648	0.000122856	6.14e-05	6.14e-05	2.46e-05	0.000343997	0.002567694	48.5769	71.2919	4.0574	0.000221141	0.00039314	0.000135142	4.91e-05	4.91e-05	81396
3117	7018	3	38.0	8.0	100.0	29.8188	0.000716782	0.000111997	6.72e-05	0.0	0.000156796	0.001724756	67.1053	129.5065	3.026	0.000223994	0.00044799	0.000134397	0.0	0.000112	44644
3122	4994	4	22.0	16.0	800.0	88.3806	0.001608263	0.000274779	5.66e-05	8.08e-05	0.000880908	0.002642723	54.4172	75.1804	5.5933	0.000177798	0.0005738	4.85e-05	0.0	0.0	123736
3123	10050	8				211.9188	0.019817073	0.000632766	0.000115048	0.000201335	0.000201335	0.003911643	31.8222	54.5588	5.0294	0.000402669	0.0014093	8.63e-05	0.0	0.0	34768
3125	8993	2	16.0	48.0	400.0	57.051	0.000464104	0.000256057	5.6e-05	0.0	0.000208047	0.002584579	67.8137	93.6842	4.2012	0.000232052	0.00053612	5.6e-05	0.0	9.6e-05	124972
3128	6964	6	17.0	24.0	2500.0	263.3832	0.015503724	0.000803606	5.88e-05	0.000401803	0.000392003	0.006654253	18.1534	31.1105	4.9175	0.000323403	0.0014602	7.84e-05	0.000166601	0.0003332	102040
3130	1748	4	22.0	4.0	150.0	74.4648	0.001906535	0.00064835	2.57e-05	0.000211837	0.000532803	0.001970728	41.7124	87.4137	6.7166	0.000109128	0.00074464	4.49e-05	0.0	6.42e-05	155780
3131	5771	5	17.0	28.0	1270.0	151.7454	0.005449471	0.000653493	5.54e-05	0.000276904	0.000509503	0.00363298	25.9083	52.6707	6.5518	0.000254752	0.0011962	5.54e-05	0.00014399	0.0002769	90284
3133	6275	5	29.0	6.0	300.0	88.0152	0.001009944	0.000155376	9.71e-05	0.000174798	0.000155376	0.002874456	20.1905	49.2973	5.5135	0.00029133	0.0013013	0.000135954	0.0	7.77e-05	51488
3136	4621	3	21.0	12.0	800.0	72.144	0.001557291	0.000378801	4.21e-05	8.42e-06	1.68e-05	0.003005152	69.9775	81.6583	4.0112	0.000235698	0.0011953	5.05e-05	0.0	0.0	118796
3137	712	4	20.0	8.0	600.0	130.1964	0.005139811	0.000341984	5.03e-05	0.0	1.01e-05	0.004264735	44.7754	53.1981	4.5943	0.000261517	0.0015993	7.04e-05	0.000211225	0.00015088	99420
3139	4911	2	27.0	8.0	95.0	90.5532	0.001695917	0.000328242	2.19e-05	2.19e-05	0.000218828	0.002538404	39.4805	73.569	6.3534	0.000251652	0.0011707	6.56e-05	0.0	0.0	91396
3140	5263	5	27.0	6.0	700.0	196.0464	0.016152615	0.000372434	9.66e-05	4.14e-05	0.000455198	0.004055396	40.6689	47.483	5.1701	0.000344847	0.001007	8.28e-05	0.0	0.0	72496
3142	5131	5	21.0	42.0	200.0	101.547	0.000430819	0.000180666	2.78e-05	0.0	0.000125076	0.004030241	27.9585	56.6759	4.6034	0.000236255	0.00058369	0.000111179	0.0	0.00016677	71956
3143	4834	5	22.0	20.0	500.0	60.1158	0.000494709	0.0002366	8.6e-05	0.0	0.000215091	0.002064871	52.5895	88.7083	5.4375	0.0002366	0.0004732	8.6e-05	0.0	0.00017207	46492
3144	1347	1	28.0	4.0	40.0	53.55	0.000302297	8.24e-05	5.5e-05	0.0	0.000274816	0.001429043	73.9608	108.6154	6.8269	0.000302297	0.0013466	0.000109926	0.0	0.0	36388
3145	3999	4	24.0	20.0	600.0	115.0008	0.001795304	4.68e-05	3.12e-05	1.56e-05	0.000156113	0.004293119	41.635	44.5382	4.5455	0.000374672	0.0015924	9.37e-05	9.37e-05	1.56e-05	64056
3146	3370	3	16.0	42.0	1000.0	128.6142	0.003891749	0.000568794	8.98e-05	0.000179619	0.000179619	0.002754161	24.7033	55.6087	7.3804	0.000478985	0.00056879	0.000119746	0.0	2.99e-05	33404
3147	7267	2	16.0	24.0	1024.0	142.767	0.005962011	0.000569237	7.49e-05	0.0	0.000299599	0.00401462	34.412	52.9403	5.3172	0.000329558	0.0011684	0.000104859	0.0	0.00016478	66756
3148	8295	5	18.0	42.0	1800.0	153.8088	0.008398134	0.000336962	0.000103681	0.000414723	2.59e-05	0.003939865	33.2185	54.7632	5.2237	0.000388802	0.0010886	0.000103681	0.0	0.0	38580
3149	2423	1	35.0	14.0	50.0	32.8884	5.54e-05	0.000110816	5.54e-05	0.0	0.000277039	0.000886525	9.9355	128.5	7.2812	0.000193927	0.00047097	8.31e-05	0.0	0.0	36096
3150	2745	6	19.0	24.0	1000.0	140.874	0.008515338	0.000516621	7.13e-05	0.000311754	0.000249403	0.003643068	39.902	52.2249	5.0122	0.000249403	0.00065914	6.24e-05	0.0	7.13e-05	112268
3154	314	6	17.0	14.0	300.0	207.576	0.010294786	0.000724185	7.1e-05	0.000127797	0.002499148	0.00576508	20.5235	37.9901	4.9458	0.00048279	0.002059	9.94e-05	0.0	0.0	70424
3157	7870	5	20.0	8.0	300.0	123.3264	0.005695953	0.000621915	5.92e-05	0.0	0.000138203	0.003385982	25.1462	66.2974	5.2974	0.000246792	0.00054294	5.92e-05	5.92e-05	6.91e-05	101300
3158	5892	5	24.0	10.0	600.0	128.706	0.006849315	0.000466184	0.000107581	0.0	0.000340673	0.00247436	39.5912	65.5362	7.2464	0.000286882	0.0009503	0.000107581	0.0	0.00010758	55772
3160	7792	4	23.0	14.0	150.0	83.2944	0.003109146	0.000471423	2.24e-05	4.49e-05	8.98e-05	0.003053024	52.3985	64.7647	4.2353	0.00025816	0.00071836	6.73e-05	0.000101019	0.00010102	89092
3162	5691	1	16.0	32.0	50.0	42.3318	0.001605851	0.000377847	6.75e-05	0.0	0.0	0.002617942	89.3057	79.1959	2.3969	0.000337364	0.0010256	8.1e-05	0.0	0.0	74104
3165	9192	4	18.0	8.0	200.0	94.17	0.003632869	0.000445319	5.86e-05	0.00010547	0.000433601	0.003222707	28.3942	61.7891	4.4364	0.000292973	0.00089064	8.2e-05	0.0	0.00032813	85332
3166	4744	5	27.0	20.0	600.0	129.7074	0.003026387	0.000374048	3.4e-05	1.13e-05	0.001110809	0.003808487	35.2239	55.6667	6.128	0.000306039	0.0013375	0.000113348	6.8e-05	3.4e-05	88224
3167	8411	4	19.0	10.0	640.0	80.8044	0.001368139	9.58e-05	6.84e-05	2.74e-05	0.000205221	0.002845729	47.1498	69.75	4.9423	0.000191539	0.00083456	5.47e-05	0.0	8.21e-05	73092
3171	5031	5	25.0	8.0	2671.0	128.8782	0.005316566	0.000291319	8.5e-05	0.000194212	0.00035201	0.003993494	31.0244	53.8359	4.69	0.000218489	0.00037629	0.000121383	0.0	0.0	82384
3174	2029	7	19.0	28.0	1466.0	234.7176	0.011472124	0.000936231	0.000105491	9.23e-05	0.000909858	0.004602036	15.0575	43.1519	7.0774	0.00043515	0.0031911	9.23e-05	5.27e-05	0.0	75836
3175	5136	5	18.0	24.0	1440.0	180.0756	0.005631306	0.000340878	5.45e-05	0.000245432	0.000722662	0.004717753	29.658	40.8092	5.8006	0.000299973	0.0014726	9.54e-05	0.000177257	0.00061358	73340
3176	4914	4	20.0	20.0	500.0	75.207	0.0006661	0.00024093	8.5e-05	0.0	0.000680272	0.003160431	49.7117	66.278	4.3094	0.000311791	0.000822	9.92e-05	0.0	5.67e-05	70560
3179	8245	6	21.0	12.0	800.0	118.5876	0.005812633	0.000435474	0.000113602	7.57e-05	0.000340806	0.002877916	43.6821	65.0263	5.7237	0.000227204	0.00083308	5.68e-05	0.0	0.0	52816
3182	1173	1	26.0	8.0	50.0	31.33314	0.000149368	6.64e-05	3.32e-05	0.0	0.000348525	0.002530952	111.1842	100.6295	2.3246	0.000207455	0.00016596	5.81e-05	0.0	0.00010788	120508
3183	10083	8				288.7608	0.024021739	0.000628019	7.25e-05	0.000350242	0.001050725	0.00557971	19.0108	30.0866	5.3831	0.000362319	0.00076087	6.04e-05	0.0	0.00065217	82800
3184	265	5	21.0	10.0	350.0	77.7252	0.001308278	0.000407775	1.7e-05	6.8e-05	0.0010874	0.002395678	37.5429	73.3333	5.7234	0.00027185	0.00066263	6.8e-05	0.0	0.00033981	58856
3185	7655	4	21.0	8.0	100.0	142.4628	0.006759692	0.000271474	8.14e-05	0.000244326	0.000352916	0.00328483	18.7667	49.2562	6.1322	0.000298621	0.00084157	0.000162884	0.0	2.71e-05	36836
3186	7095	5	26.0	10.0	800.0	83.7474	0.002796857	0.000533354	7.81e-05	0.000104069	0.000351233	0.002627745	43.3831	79.6634	5.1287	0.000234155	0.0010147	9.11e-05	0.00019513	0.00040327	76872
3191	6189	3	21.0	8.0	400.0	102.195	0.001469221	0.000132811	8.3e-05	0.0	4.98e-05	0.00315426	37.277	68.3053	5.7947	0.000174314	0.0011538	9.13e-05	0.000149412	0.00014111	120472
3193	6978	2	19.0	8.0	100.0	54.0606	2.85e-05	2.85e-05	2.85e-05	0.0	5.7e-05	0.002933136	93.6078	83.068	3.1553	0.000398679	0.00054106	0.000142385	0.0	0.0	35116
3194	5787	4	27.0	4.0	500.0	115.5444	0.004926901	0.000438596	0.000146199	4.39e-05	0.000204678	0.00377193	54.3035	62.093	4.438	0.000292398	0.0019737	0.000102339	0.0	1.46e-05	68400
3198	8433	3	21.0	16.0	400.0	92.8056	0.000863142	0.000198098	0.0	0.0	0.000127349	0.003565769	37.3705	53.3492	4.6627	0.000183948	0.0011461	0.000113199	0.0	0.0	70672
3201	8635	2	16.0	16.0	500.0	131.0976	0.002648822	0.000464706	0.0	0.0	0.000848088	0.003915145	42.2738	55.905	5.5282	0.000302059	0.0010921	6.97e-05	0.0	0.0	86076
3203	1309	6	18.0	28.0	700.0	142.3296	0.0102537	0.0005074	0.000105708	0.0	0.000274841	0.003065539	41.8889	62.869	5.4138	0.000443975	0.0013742	0.000105708	0.0	0.0	47300
3204	2754	3	26.0	12.0	800.0	64.548	0.00170409	0.000225541	0.0	0.000563853	0.000338312	0.002455894	42.3385	75.5102	4.3316	0.000275662	0.00086457	7.52e-05	0.0	0.0	79808
3205	7756	4	17.0	14.0	900.0	156.8736	0.007577017	0.000301418	2.08e-05	0.000103937	8.31e-05	0.004126304	35.3434	54.1259	5.4836	0.000207874	0.00090425	8.31e-05	0.000218268	0.00073795	96212
3206	4130	2	16.0	20.0	85.0	89.1858	0.003983716	0.000232626	0.0	0.0	5.82e-05	0.002791509	41.3403	77.0625	4.7135	0.000232626	0.00077057	7.27e-05	0.0	0.0	68780
3207	1686	5	18.0	2.0	350.0	121.4862	0.002626864	0.000520531	1.21e-05	0.0	7.26e-05	0.004793725	39.1291	44.6061	4.0303	0.000302634	0.0012953	8.47e-05	8.47e-05	4.84e-05	82608
3211	10049	8				252.7206	0.019097115	0.001522234	9.23e-05	0.000384402	0.000568916	0.004090042	21.6151	38.2256	6.8534	0.00035365	0.00052279	7.69e-05	0.0	0.0003229	65036
3213	1615	4	16.0	20.0	800.0	74.8812	0.0011598	0.0005799	1.26e-05	8.82e-05	7.56e-05	0.003252483	60.4825	76.4186	4.0891	0.000189098	0.00068075	8.82e-05	0.000214311	0.00016388	79324
3216	5122	4	23.0	36.0	700.0	139.14	0.002067487	0.000165909	5.1e-05	0.000153147	0.000778498	0.00349686	22.0659	60.5401	6.8759	0.000229721	0.0014804	8.93e-05	0.0	1.28e-05	78356
3219	2095	1	38.0	16.0	300.0	71.595	0.000276968	2.92e-05	2.92e-05	0.000174927	0.000233236	0.002084548	30.5634	76.4476	6.4336	0.000218659	0.001414	8.75e-05	0.0	0.0	68600
3220	9044	2	20.0	16.0	80.0	92.1876	0.000993291	0.000276819	1.63e-05	0.000879307	0.00047222	0.002344819	39.4126	81.75	6.9236	0.000211685	0.00094444	8.14e-05	0.0	3.26e-05	61412
3221	5070	2	26.0	4.0	300.0	80.6976	0.00068579	0.000117564	7.84e-05	0.0	0.000176346	0.002331687	43.7288	80.3697	6.2101	0.000254722	0.0010777	9.8e-05	0.0	0.0	51036
3224	4756	5	20.0	6.0	400.0	156.7806	0.00301093	0.000525882	6.19e-05	0.000164982	0.00058775	0.003619303	25.8286	48.114	7.2991	0.000247474	0.0019489	6.19e-05	0.000474325	0.00024747	96980
3226	2505	5	17.0	42.0	1320.0	91.5216	0.002057249	0.000374045	4.92e-05	0.0	0.000629971	0.002352547	41.4286	85.4393	6.7155	0.000196866	0.00096464	8.86e-05	7.87e-05	0.00030514	101592
3228	7333	3	22.0	10.0	500.0	73.4838	0.003389016	0.000293537	9.34e-05	0.0	0.000346907	0.0035091	54.7023	73.3536	3.0418	0.000226824	0.00070716	9.34e-05	0.0	6.67e-05	74948
3233	6268	2	36.0	4.0	200.0	82.3458	0.001288568	0.00015996	5.33e-05	8.89e-06	0.000462107	0.002550476	59.6503	87.6794	5.9164	0.000231054	0.0012797	6.22e-05	0.0	0.0	112528
3235	8244	4	21.0	6.0	400.0	111.6288	0.002767624	0.000234987	7.83e-05	0.000104439	0.000548303	0.003211488	32.7869	61.6911	5.6748	0.000365535	0.0011488	0.000104439	0.0	2.61e-05	38300
3241	3797	5	26.0	8.0	400.0	101.4906	0.001825918	0.000326655	4.19e-05	0.000192643	0.000820826	0.002747253	29.2966	70.4268	6.6159	0.000251273	0.0011977	7.54e-05	0.000175891	0.00032666	119392
3242	9033	5	20.0	4.0	160.0	137.061	0.005574284	0.000385264	7.22e-05	6.02e-05	0.000325066	0.00352757	27.3836	56.9693	5.8123	0.000288948	0.0023597	9.63e-05	0.0	0.0	83060
3244	3180	2	26.0	16.0	100.0	70.9566	0.001965626	0.000430488	4.87e-05	0.000105591	0.000438611	0.003224601	41.1212	66.0252	3.5164	0.00023555	0.00055232	6.5e-05	0.0	0.00022743	123116
3246	7258	7	23.0	56.0	2400.0	171.7614	0.006925671	0.000657226	4.96e-05	0.000179807	0.000948637	0.005065599	23.7598	37.6891	5.6487	0.000210808	0.00053322	5.58e-05	0.000223209	0.0026847	161284
3247	591	4	17.0	8.0	400.0	87.531	0.001468373	0.000263554	7.53e-05	0.0	0.000169428	0.003463855	59.3443	53.3478	4.2609	0.000244729	0.00099774	0.000131777	0.0	0.00032003	53120
3248	6019	4	18.0	8.0	700.0	192.8466	0.01040569	0.000728837	6.15e-05	5.27e-05	0.001053741	0.004899895	26.4632	39.8853	5.2832	0.000342466	0.00062346	6.15e-05	0.0	0.0	113880
3249	5114	4	23.0	8.0	730.0	124.6482	0.002263602	0.000245821	2.05e-05	3.07e-05	0.000512127	0.003943379	38.8646	58.4935	5.6078	0.000358489	0.0013623	6.15e-05	0.0	0.0	97632
3250	8497	2	20.0	6.0	100.0	179.625	0.006372535	0.000432273	2.79e-05	0.0	0.00029283	0.005138467	40.212	40.0109	5.0936	0.000209164	0.0010179	4.88e-05	0.0	6.97e-06	143428
3253	338	4	31.0	4.0	500.0	100.4322	0.000686271	7.52e-05	2.82e-05	9.4e-06	0.000667469	0.003797992	45.6675	66.7822	4.8589	0.000235024	0.0010905	8.46e-05	0.000216222	0.00011281	106372
